artist_id,genre
"""01hRNr3yF5bYnPq4wZ88iI""","""classic rock"""
"""01hRNr3yF5bYnPq4wZ88iI""","""folk rock"""
"""01hRNr3yF5bYnPq4wZ88iI""","""mellow gold"""
"""01hRNr3yF5bYnPq4wZ88iI""","""merseybeat"""
"""01hRNr3yF5bYnPq4wZ88iI""","""motown"""
"""01hRNr3yF5bYnPq4wZ88iI""","""psychedelic rock"""
"""01hRNr3yF5bYnPq4wZ88iI""","""rock-and-roll"""
"""01hRNr3yF5bYnPq4wZ88iI""","""soft rock"""
"""1T0wRBO0CK0vK8ouUMqEl5""","""adult standards"""
"""1T0wRBO0CK0vK8ouUMqEl5""","""brill building pop"""
"""1T0wRBO0CK0vK8ouUMqEl5""","""british invasion"""
"""1T0wRBO0CK0vK8ouUMqEl5""","""christmas"""
"""1T0wRBO0CK0vK8ouUMqEl5""","""mellow gold"""
"""67ea9eGLXYMsO2eYQRui3w""","""album rock"""
"""67ea9eGLXYMsO2eYQRui3w""","""art rock"""
"""67ea9eGLXYMsO2eYQRui3w""","""blues-rock"""
"""67ea9eGLXYMsO2eYQRui3w""","""british invasion"""
"""67ea9eGLXYMsO2eYQRui3w""","""classic rock"""
"""67ea9eGLXYMsO2eYQRui3w""","""folk rock"""
"""67ea9eGLXYMsO2eYQRui3w""","""hard rock"""
"""67ea9eGLXYMsO2eYQRui3w""","""mellow gold"""
"""67ea9eGLXYMsO2eYQRui3w""","""protopunk"""
"""67ea9eGLXYMsO2eYQRui3w""","""rock"""
"""67ea9eGLXYMsO2eYQRui3w""","""roots rock"""
"""67ea9eGLXYMsO2eYQRui3w""","""singer-songwriter"""
"""67ea9eGLXYMsO2eYQRui3w""","""soft rock"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""adult standards"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""brill building pop"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""bubblegum pop"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""cabaret"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""christmas"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""easy listening"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""folk"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""folk rock"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""lounge"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""mellow gold"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""merseybeat"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""rock-and-roll"""
"""6nKqt1nbSBEq3iUXD1Xgz8""","""soft rock"""
"""7mEIug7XUlQHikrFxjTWes""","""adult standards"""
"""7mEIug7XUlQHikrFxjTWes""","""album rock"""
"""7mEIug7XUlQHikrFxjTWes""","""brill building pop"""
"""7mEIug7XUlQHikrFxjTWes""","""christmas"""
"""7mEIug7XUlQHikrFxjTWes""","""classic rock"""
"""7mEIug7XUlQHikrFxjTWes""","""folk"""
"""7mEIug7XUlQHikrFxjTWes""","""folk christmas"""
"""7mEIug7XUlQHikrFxjTWes""","""folk rock"""
"""7mEIug7XUlQHikrFxjTWes""","""mellow gold"""
"""7mEIug7XUlQHikrFxjTWes""","""rock"""
"""7mEIug7XUlQHikrFxjTWes""","""singer-songwriter"""
"""7mEIug7XUlQHikrFxjTWes""","""soft rock"""
"""3WrFJ7ztbogyGnTHbHJFl2""","""british invasion"""
"""3WrFJ7ztbogyGnTHbHJFl2""","""classic rock"""
"""3WrFJ7ztbogyGnTHbHJFl2""","""merseybeat"""
"""3WrFJ7ztbogyGnTHbHJFl2""","""protopunk"""
"""3WrFJ7ztbogyGnTHbHJFl2""","""psychedelic rock"""
"""3WrFJ7ztbogyGnTHbHJFl2""","""rock"""
"""5Oj26LEf8jdgR2woWEjlhi""","""adult standards"""
"""5Oj26LEf8jdgR2woWEjlhi""","""ballroom"""
"""5Oj26LEf8jdgR2woWEjlhi""","""christmas"""
"""5Oj26LEf8jdgR2woWEjlhi""","""easy listening"""
"""5Oj26LEf8jdgR2woWEjlhi""","""opera"""
"""5Oj26LEf8jdgR2woWEjlhi""","""operatic pop"""
"""5Oj26LEf8jdgR2woWEjlhi""","""romantico"""
"""5gPEo032lzARtzuVqJIm9o""","""adult standards"""
"""5gPEo032lzARtzuVqJIm9o""","""brill building pop"""
"""5gPEo032lzARtzuVqJIm9o""","""bubblegum pop"""
"""5gPEo032lzARtzuVqJIm9o""","""christmas"""
"""5gPEo032lzARtzuVqJIm9o""","""easy listening"""
"""5gPEo032lzARtzuVqJIm9o""","""folk rock"""
"""5gPEo032lzARtzuVqJIm9o""","""lounge"""
"""5gPEo032lzARtzuVqJIm9o""","""mellow gold"""
"""5gPEo032lzARtzuVqJIm9o""","""merseybeat"""
"""5gPEo032lzARtzuVqJIm9o""","""nashville sound"""
"""5gPEo032lzARtzuVqJIm9o""","""rock-and-roll"""
"""5gPEo032lzARtzuVqJIm9o""","""soft rock"""
"""60df5JBRRPcnSpsIMxxwQm""","""brill building pop"""
"""60df5JBRRPcnSpsIMxxwQm""","""chicago soul"""
"""60df5JBRRPcnSpsIMxxwQm""","""christmas"""
"""60df5JBRRPcnSpsIMxxwQm""","""classic funk rock"""
"""60df5JBRRPcnSpsIMxxwQm""","""classic rock"""
"""60df5JBRRPcnSpsIMxxwQm""","""folk rock"""
"""60df5JBRRPcnSpsIMxxwQm""","""funk"""
"""60df5JBRRPcnSpsIMxxwQm""","""jazz blues"""
"""60df5JBRRPcnSpsIMxxwQm""","""mellow gold"""
"""60df5JBRRPcnSpsIMxxwQm""","""memphis soul"""
"""60df5JBRRPcnSpsIMxxwQm""","""motown"""
"""60df5JBRRPcnSpsIMxxwQm""","""quiet storm"""
"""60df5JBRRPcnSpsIMxxwQm""","""soul"""
"""60df5JBRRPcnSpsIMxxwQm""","""soul blues"""
"""60df5JBRRPcnSpsIMxxwQm""","""soul christmas"""
"""60df5JBRRPcnSpsIMxxwQm""","""southern soul"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""brill building pop"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""british blues"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""bubblegum pop"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""classic funk rock"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""classic rock"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""folk rock"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""mellow gold"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""merseybeat"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""motown"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""psychedelic rock"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""rock-and-roll"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""soft rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""album rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""art rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""blues-rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""british blues"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""classic funk rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""classic rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""electric blues"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""folk rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""hard rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""mellow gold"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""psychedelic rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""roots rock"""
"""74oJ4qxwOZvX6oSsu1DGnw""","""singer-songwriter"""
"""09L3cUdx0hq6qn5bKuJJ4I""","""adult standards"""
"""09L3cUdx0hq6qn5bKuJJ4I""","""brill building pop"""
"""09L3cUdx0hq6qn5bKuJJ4I""","""bubblegum pop"""
"""09L3cUdx0hq6qn5bKuJJ4I""","""christmas"""
"""09L3cUdx0hq6qn5bKuJJ4I""","""easy listening"""
"""09L3cUdx0hq6qn5bKuJJ4I""","""exotica"""
"""09L3cUdx0hq6qn5bKuJJ4I""","""lounge"""
"""0JBc7Jztn7EdEVjyMCN6Wi""","""easy listening"""
"""0JBc7Jztn7EdEVjyMCN6Wi""","""exotica"""
"""0JBc7Jztn7EdEVjyMCN6Wi""","""lounge"""
"""70cRZdQywnSFp9pnc2WTCE""","""album rock"""
"""70cRZdQywnSFp9pnc2WTCE""","""brill building pop"""
"""70cRZdQywnSFp9pnc2WTCE""","""classic rock"""
"""70cRZdQywnSFp9pnc2WTCE""","""folk"""
"""70cRZdQywnSFp9pnc2WTCE""","""folk christmas"""
"""70cRZdQywnSFp9pnc2WTCE""","""folk rock"""
"""70cRZdQywnSFp9pnc2WTCE""","""folk-pop"""
"""70cRZdQywnSFp9pnc2WTCE""","""melancholia"""
"""70cRZdQywnSFp9pnc2WTCE""","""mellow gold"""
"""70cRZdQywnSFp9pnc2WTCE""","""rock"""
"""70cRZdQywnSFp9pnc2WTCE""","""roots rock"""
"""70cRZdQywnSFp9pnc2WTCE""","""singer-songwriter"""
"""70cRZdQywnSFp9pnc2WTCE""","""soft rock"""
"""1kupwLFpHALpmhp5qol8xH""","""chicago soul"""
"""1kupwLFpHALpmhp5qol8xH""","""classic funk rock"""
"""1kupwLFpHALpmhp5qol8xH""","""disco"""
"""1kupwLFpHALpmhp5qol8xH""","""memphis soul"""
"""1kupwLFpHALpmhp5qol8xH""","""motown"""
"""1kupwLFpHALpmhp5qol8xH""","""northern soul"""
"""1kupwLFpHALpmhp5qol8xH""","""quiet storm"""
"""1kupwLFpHALpmhp5qol8xH""","""soul"""
"""1kupwLFpHALpmhp5qol8xH""","""soul blues"""
"""1kupwLFpHALpmhp5qol8xH""","""southern soul"""
"""3MIwMeYV8vmgQFbbRiJTp2""","""country christmas"""
"""3MIwMeYV8vmgQFbbRiJTp2""","""country gospel"""
"""3MIwMeYV8vmgQFbbRiJTp2""","""cowboy western"""
"""3MIwMeYV8vmgQFbbRiJTp2""","""nashville sound"""
"""3MIwMeYV8vmgQFbbRiJTp2""","""traditional country"""
,traditional country
"""01hRNr3yF5bYnPq4wZ88iI""","""adult standards"""
"""01hRNr3yF5bYnPq4wZ88iI""","""brill building pop"""
"""01hRNr3yF5bYnPq4wZ88iI""","""bubblegum pop"""
"""01hRNr3yF5bYnPq4wZ88iI""","""christmas"""
"""01hRNr3yF5bYnPq4wZ88iI""","""classic garage rock"""
"""01hRNr3yF5bYnPq4wZ88iI""","""classic rock"""
"""01hRNr3yF5bYnPq4wZ88iI""","""folk rock"""
"""01hRNr3yF5bYnPq4wZ88iI""","""mellow gold"""
"""01hRNr3yF5bYnPq4wZ88iI""","""merseybeat"""
"""01hRNr3yF5bYnPq4wZ88iI""","""motown"""
"""01hRNr3yF5bYnPq4wZ88iI""","""psychedelic rock"""
"""01hRNr3yF5bYnPq4wZ88iI""","""rock-and-roll"""
"""01hRNr3yF5bYnPq4wZ88iI""","""soft rock"""
"""22WZ7M8sxp5THdruNY3gXt""","""album rock"""
"""22WZ7M8sxp5THdruNY3gXt""","""blues-rock"""
"""22WZ7M8sxp5THdruNY3gXt""","""classic rock"""
"""22WZ7M8sxp5THdruNY3gXt""","""folk rock"""
"""22WZ7M8sxp5THdruNY3gXt""","""hard rock"""
"""22WZ7M8sxp5THdruNY3gXt""","""piano rock"""
"""22WZ7M8sxp5THdruNY3gXt""","""psychedelic rock"""
"""22WZ7M8sxp5THdruNY3gXt""","""rock"""
"""4asCC4oxQcDzFXhCth2SgQ""","""adult standards"""
"""4asCC4oxQcDzFXhCth2SgQ""","""brill building pop"""
"""4asCC4oxQcDzFXhCth2SgQ""","""bubblegum pop"""
"""4asCC4oxQcDzFXhCth2SgQ""","""christmas"""
"""4asCC4oxQcDzFXhCth2SgQ""","""folk rock"""
"""4asCC4oxQcDzFXhCth2SgQ""","""mellow gold"""
"""4asCC4oxQcDzFXhCth2SgQ""","""merseybeat"""
"""4asCC4oxQcDzFXhCth2SgQ""","""rock-and-roll"""
"""4asCC4oxQcDzFXhCth2SgQ""","""soft rock"""
"""3KGQvnOoqUHi3KxKQMZtXr""","""brill building pop"""
"""3KGQvnOoqUHi3KxKQMZtXr""","""british blues"""
"""3KGQvnOoqUHi3KxKQMZtXr""","""bubblegum pop"""
"""3KGQvnOoqUHi3KxKQMZtXr""","""folk rock"""
"""3KGQvnOoqUHi3KxKQMZtXr""","""merseybeat"""
"""3KGQvnOoqUHi3KxKQMZtXr""","""psychedelic rock"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""adult standards"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""brill building pop"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""bubblegum pop"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""christmas"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""disco"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""folk"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""folk rock"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""mellow gold"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""merseybeat"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""motown"""
"""1UUYAQ9LiRsZF0ZukQNWXM""","""soft rock"""
"""1b3F5FI7TX4IWTNA4P1kWp""","""afrobeat"""
"""1b3F5FI7TX4IWTNA4P1kWp""","""mande pop"""
"""1b3F5FI7TX4IWTNA4P1kWp""","""soul jazz"""
"""1b3F5FI7TX4IWTNA4P1kWp""","""south african jazz"""
"""1b3F5FI7TX4IWTNA4P1kWp""","""world"""
"""2IU5UBup85LmAXh5U36DeC""","""adult standards"""
"""2IU5UBup85LmAXh5U36DeC""","""album rock"""
"""2IU5UBup85LmAXh5U36DeC""","""brill building pop"""
"""2IU5UBup85LmAXh5U36DeC""","""british blues"""
"""2IU5UBup85LmAXh5U36DeC""","""bubblegum pop"""
"""2IU5UBup85LmAXh5U36DeC""","""classic rock"""
"""2IU5UBup85LmAXh5U36DeC""","""country rock"""
"""2IU5UBup85LmAXh5U36DeC""","""folk"""
"""2IU5UBup85LmAXh5U36DeC""","""folk rock"""
"""2IU5UBup85LmAXh5U36DeC""","""mellow gold"""
"""2IU5UBup85LmAXh5U36DeC""","""merseybeat"""
"""2IU5UBup85LmAXh5U36DeC""","""motown"""
"""2IU5UBup85LmAXh5U36DeC""","""psychedelic rock"""
"""2IU5UBup85LmAXh5U36DeC""","""rock"""
"""2IU5UBup85LmAXh5U36DeC""","""singer-songwriter"""
"""2IU5UBup85LmAXh5U36DeC""","""soft rock"""
"""5m8H6zSadhu1j9Yi04VLqD""","""brill building pop"""
"""5m8H6zSadhu1j9Yi04VLqD""","""chicago soul"""
"""5m8H6zSadhu1j9Yi04VLqD""","""classic funk rock"""
"""5m8H6zSadhu1j9Yi04VLqD""","""classic rock"""
"""5m8H6zSadhu1j9Yi04VLqD""","""disco"""
"""5m8H6zSadhu1j9Yi04VLqD""","""folk rock"""
"""5m8H6zSadhu1j9Yi04VLqD""","""funk"""
"""5m8H6zSadhu1j9Yi04VLqD""","""funk rock"""
"""5m8H6zSadhu1j9Yi04VLqD""","""jazz blues"""
"""5m8H6zSadhu1j9Yi04VLqD""","""mellow gold"""
"""5m8H6zSadhu1j9Yi04VLqD""","""memphis soul"""
"""5m8H6zSadhu1j9Yi04VLqD""","""motown"""
"""5m8H6zSadhu1j9Yi04VLqD""","""psychedelic rock"""
"""5m8H6zSadhu1j9Yi04VLqD""","""rock"""
"""5m8H6zSadhu1j9Yi04VLqD""","""roots rock"""
"""5m8H6zSadhu1j9Yi04VLqD""","""singer-songwriter"""
"""5m8H6zSadhu1j9Yi04VLqD""","""soul"""
"""5m8H6zSadhu1j9Yi04VLqD""","""soul blues"""
"""5m8H6zSadhu1j9Yi04VLqD""","""southern soul"""
"""0i0ELbteoVYQDbSNCU3Spz""","""chicago soul"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""brill building pop"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""chicago soul"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""christmas"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""disco"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""funk"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""funk rock"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""memphis soul"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""motown"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""soul"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""soul blues"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""soul christmas"""
"""3RwQ26hR2tJtA8F9p2n7jG""","""southern soul"""
"""6YPRXu1dazGYcSZv4HJEH4""","""chicago soul"""
"""6YPRXu1dazGYcSZv4HJEH4""","""classic funk rock"""
"""6YPRXu1dazGYcSZv4HJEH4""","""disco"""
"""6YPRXu1dazGYcSZv4HJEH4""","""funk"""
"""6YPRXu1dazGYcSZv4HJEH4""","""funk rock"""
"""6YPRXu1dazGYcSZv4HJEH4""","""memphis soul"""
"""6YPRXu1dazGYcSZv4HJEH4""","""motown"""
"""6YPRXu1dazGYcSZv4HJEH4""","""quiet storm"""
"""6YPRXu1dazGYcSZv4HJEH4""","""soul"""
"""6YPRXu1dazGYcSZv4HJEH4""","""soul blues"""
"""6YPRXu1dazGYcSZv4HJEH4""","""southern soul"""
"""0Ma8KxtvoIDSU5fHtuTS9F""","""adult standards"""
"""0Ma8KxtvoIDSU5fHtuTS9F""","""brill building pop"""
"""0Ma8KxtvoIDSU5fHtuTS9F""","""bubblegum pop"""
"""0Ma8KxtvoIDSU5fHtuTS9F""","""christmas"""
"""0Ma8KxtvoIDSU5fHtuTS9F""","""classic garage rock"""
"""0Ma8KxtvoIDSU5fHtuTS9F""","""doo-wop"""
"""0Ma8KxtvoIDSU5fHtuTS9F""","""folk rock"""
"""0Ma8KxtvoIDSU5fHtuTS9F""","""merseybeat"""
"""2woGum3OHHSQl0YK54jQKL""","""bubblegum pop"""
"""2woGum3OHHSQl0YK54jQKL""","""merseybeat"""
"""2woGum3OHHSQl0YK54jQKL""","""swamp pop"""
"""6XGJvNG372fPJ2TV2OoN0Z""","""brill building pop"""
"""6XGJvNG372fPJ2TV2OoN0Z""","""bubblegum pop"""
"""6XGJvNG372fPJ2TV2OoN0Z""","""folk rock"""
"""6XGJvNG372fPJ2TV2OoN0Z""","""merseybeat"""
"""6XGJvNG372fPJ2TV2OoN0Z""","""soft rock"""
"""57bUPid8xztkieZfS7OlEV""","""adult standards"""
"""57bUPid8xztkieZfS7OlEV""","""brill building pop"""
"""57bUPid8xztkieZfS7OlEV""","""chicago soul"""
"""57bUPid8xztkieZfS7OlEV""","""christmas"""
"""57bUPid8xztkieZfS7OlEV""","""classic funk rock"""
"""57bUPid8xztkieZfS7OlEV""","""classic rock"""
"""57bUPid8xztkieZfS7OlEV""","""disco"""
"""57bUPid8xztkieZfS7OlEV""","""mellow gold"""
"""57bUPid8xztkieZfS7OlEV""","""memphis soul"""
"""57bUPid8xztkieZfS7OlEV""","""motown"""
"""57bUPid8xztkieZfS7OlEV""","""quiet storm"""
"""57bUPid8xztkieZfS7OlEV""","""rock-and-roll"""
"""57bUPid8xztkieZfS7OlEV""","""soul"""
"""57bUPid8xztkieZfS7OlEV""","""soul blues"""
"""57bUPid8xztkieZfS7OlEV""","""soul christmas"""
"""57bUPid8xztkieZfS7OlEV""","""southern soul"""
"""5TnMVQgTIbp6z3AydwnHW6""",""""""
"""5rWKAmlxinr3muqedXVIHa""","""british blues"""
"""5rWKAmlxinr3muqedXVIHa""","""british invasion"""
"""5rWKAmlxinr3muqedXVIHa""","""freakbeat"""
"""5rWKAmlxinr3muqedXVIHa""","""merseybeat"""
"""5rWKAmlxinr3muqedXVIHa""","""rock-and-roll"""
"""5pBljwfwnohfSNDXixEYHm""","""bubblegum pop"""
"""5pBljwfwnohfSNDXixEYHm""","""folk rock"""
"""5pBljwfwnohfSNDXixEYHm""","""merseybeat"""
"""5pBljwfwnohfSNDXixEYHm""","""traditional folk"""
"""1WRM9i067hd2ujxxi8FI3m""","""album rock"""
"""1WRM9i067hd2ujxxi8FI3m""","""blues-rock"""
"""1WRM9i067hd2ujxxi8FI3m""","""british blues"""
"""1WRM9i067hd2ujxxi8FI3m""","""classic funk rock"""
"""1WRM9i067hd2ujxxi8FI3m""","""classic rock"""
"""1WRM9i067hd2ujxxi8FI3m""","""electric blues"""
"""1WRM9i067hd2ujxxi8FI3m""","""folk rock"""
"""1WRM9i067hd2ujxxi8FI3m""","""hard rock"""
"""1WRM9i067hd2ujxxi8FI3m""","""mellow gold"""
"""1WRM9i067hd2ujxxi8FI3m""","""psychedelic rock"""
"""1WRM9i067hd2ujxxi8FI3m""","""rock"""
"""1WRM9i067hd2ujxxi8FI3m""","""roots rock"""
"""1WRM9i067hd2ujxxi8FI3m""","""soft rock"""
"""1WRM9i067hd2ujxxi8FI3m""","""southern rock"""
"""30q5mqJmdYPaKabPMytzvv""","""chicago soul"""
"""30q5mqJmdYPaKabPMytzvv""","""classic funk rock"""
"""30q5mqJmdYPaKabPMytzvv""","""disco"""
"""30q5mqJmdYPaKabPMytzvv""","""funk"""
"""30q5mqJmdYPaKabPMytzvv""","""memphis soul"""
"""30q5mqJmdYPaKabPMytzvv""","""motown"""
"""30q5mqJmdYPaKabPMytzvv""","""post-disco"""
"""30q5mqJmdYPaKabPMytzvv""","""quiet storm"""
"""30q5mqJmdYPaKabPMytzvv""","""soul"""
"""30q5mqJmdYPaKabPMytzvv""","""southern soul"""
"""17vIaBTHJOVxnU4v7t1DiY""","""brill building pop"""
"""17vIaBTHJOVxnU4v7t1DiY""","""bubblegum pop"""
"""17vIaBTHJOVxnU4v7t1DiY""","""classic garage rock"""
"""17vIaBTHJOVxnU4v7t1DiY""","""folk rock"""
"""17vIaBTHJOVxnU4v7t1DiY""","""merseybeat"""
"""4asCC4oxQcDzFXhCth2SgQ""","""adult standards"""
"""4asCC4oxQcDzFXhCth2SgQ""","""brill building pop"""
"""4asCC4oxQcDzFXhCth2SgQ""","""bubblegum pop"""
"""4asCC4oxQcDzFXhCth2SgQ""","""christmas"""
"""4asCC4oxQcDzFXhCth2SgQ""","""folk rock"""
"""4asCC4oxQcDzFXhCth2SgQ""","""mellow gold"""
"""4asCC4oxQcDzFXhCth2SgQ""","""merseybeat"""
"""4asCC4oxQcDzFXhCth2SgQ""","""rock-and-roll"""
"""4asCC4oxQcDzFXhCth2SgQ""","""soft rock"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""brill building pop"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""british blues"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""bubblegum pop"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""classic funk rock"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""classic rock"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""folk rock"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""mellow gold"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""merseybeat"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""motown"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""psychedelic rock"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""rock-and-roll"""
"""5X3TuTi9OIsJXMGxPwTKM2""","""soft rock"""
"""65c5si0ePAwkOCn4M35Ho7""","""bossa nova"""
"""65c5si0ePAwkOCn4M35Ho7""","""mpb"""
"""65c5si0ePAwkOCn4M35Ho7""","""samba"""
"""65c5si0ePAwkOCn4M35Ho7""","""world christmas"""
"""0nAVvgfE9yI4DwvMiYwk8a""","""brill building pop"""
"""0nAVvgfE9yI4DwvMiYwk8a""","""motown"""
"""6EHdKd4m8DzNf9NhVeJSVI""","""bubblegum pop"""
"""6EHdKd4m8DzNf9NhVeJSVI""","""classic garage rock"""
"""6EHdKd4m8DzNf9NhVeJSVI""","""folk rock"""
"""6EHdKd4m8DzNf9NhVeJSVI""","""merseybeat"""
"""2LpdhgwN0mYKMjnzrBQU8H""","""freakbeat"""
"""2LpdhgwN0mYKMjnzrBQU8H""","""psychedelic rock"""
"""57xdnSVt4ahJCIXYLieQ25""","""blues-rock"""
"""57xdnSVt4ahJCIXYLieQ25""","""brill building pop"""
"""57xdnSVt4ahJCIXYLieQ25""","""british blues"""
"""57xdnSVt4ahJCIXYLieQ25""","""british invasion"""
"""57xdnSVt4ahJCIXYLieQ25""","""bubblegum pop"""
"""57xdnSVt4ahJCIXYLieQ25""","""classic garage rock"""
"""57xdnSVt4ahJCIXYLieQ25""","""classic rock"""
"""57xdnSVt4ahJCIXYLieQ25""","""folk rock"""
"""57xdnSVt4ahJCIXYLieQ25""","""freakbeat"""
"""57xdnSVt4ahJCIXYLieQ25""","""merseybeat"""
"""57xdnSVt4ahJCIXYLieQ25""","""protopunk"""
"""57xdnSVt4ahJCIXYLieQ25""","""psychedelic rock"""
"""57xdnSVt4ahJCIXYLieQ25""","""rock-and-roll"""
"""57xdnSVt4ahJCIXYLieQ25""","""rockabilly"""
"""4TKZSf5u6B01KbQizymC0p""",""""""
"""2JSjCHK79gdaiPWdKiNUNp""","""adult standards"""
"""2JSjCHK79gdaiPWdKiNUNp""","""brill building pop"""
"""2JSjCHK79gdaiPWdKiNUNp""","""bubblegum pop"""
"""2JSjCHK79gdaiPWdKiNUNp""","""christmas"""
"""2JSjCHK79gdaiPWdKiNUNp""","""disco"""
"""2JSjCHK79gdaiPWdKiNUNp""","""mellow gold"""
"""2JSjCHK79gdaiPWdKiNUNp""","""motown"""
"""2JSjCHK79gdaiPWdKiNUNp""","""new wave pop"""
"""2JSjCHK79gdaiPWdKiNUNp""","""quiet storm"""
"""2JSjCHK79gdaiPWdKiNUNp""","""soft rock"""
"""2JSjCHK79gdaiPWdKiNUNp""","""soul"""
"""2JSjCHK79gdaiPWdKiNUNp""","""soul christmas"""
"""2JSjCHK79gdaiPWdKiNUNp""","""vocal jazz"""
"""1XgVoPT2Va5L64LFzskVBW""","""folk christmas"""
"""1XgVoPT2Va5L64LFzskVBW""","""folk rock"""
"""1XgVoPT2Va5L64LFzskVBW""","""mellow gold"""
"""7lffJlv0nRl0sIsHDmo0SB""","""chicago soul"""
"""7lffJlv0nRl0sIsHDmo0SB""","""funk"""
"""7lffJlv0nRl0sIsHDmo0SB""","""jazz blues"""
"""7lffJlv0nRl0sIsHDmo0SB""","""jazz christmas"""
"""7lffJlv0nRl0sIsHDmo0SB""","""memphis soul"""
"""7lffJlv0nRl0sIsHDmo0SB""","""motown"""
"""7lffJlv0nRl0sIsHDmo0SB""","""new orleans blues"""
"""7lffJlv0nRl0sIsHDmo0SB""","""northern soul"""
"""7lffJlv0nRl0sIsHDmo0SB""","""quiet storm"""
"""7lffJlv0nRl0sIsHDmo0SB""","""soul"""
"""7lffJlv0nRl0sIsHDmo0SB""","""soul blues"""
"""7lffJlv0nRl0sIsHDmo0SB""","""soul christmas"""
"""7lffJlv0nRl0sIsHDmo0SB""","""southern soul"""
"""1LewRrFZKW8ktXwW01njJL""","""beach music"""
"""7nwUJBm0HE4ZxD3f5cy5ok""","""adult standards"""
"""7nwUJBm0HE4ZxD3f5cy5ok""","""christmas"""
"""7nwUJBm0HE4ZxD3f5cy5ok""","""classic funk rock"""
"""7nwUJBm0HE4ZxD3f5cy5ok""","""disco"""
"""7nwUJBm0HE4ZxD3f5cy5ok""","""funk"""
"""7nwUJBm0HE4ZxD3f5cy5ok""","""jazz blues"""
