artist_id,artist_name,followers,popularity
,,,
5aMmmNxw4vgpc5XC6hK0zp,The Calling,162934.0,68.0
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,146431.0,70.0
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,6009060.0,92.0
,,,
23zg3TcAtWQy7J6upgbUnj,Usher,4422495.0,85.0
3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,398414.0,68.0
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2007658.0,79.0
,,,
,,,
3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,474501.0,72.0
,,,
23zg3TcAtWQy7J6upgbUnj,Usher,4422495.0,85.0
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,928650.0,75.0
,,,
,,,
43sZBwHjahUvgbx1WNIkIz,Creed,696137.0,70.0
7dGJo4pcD2V6oG8kP0tJRR,Eminem,11405488.0,95.0
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,4053552.0,85.0
5rScKX1Sh1U67meeUyTGwk,Michelle Branch,148135.0,64.0
1KCSPY1glIKqW2TotWuXOR,P!nk,3065690.0,91.0
,,,
4nCzT3o7lMgCWBcmdwCMsT,Default,50265.0,56.0
43sZBwHjahUvgbx1WNIkIz,Creed,696137.0,70.0
0EmeFodog0BfCgMzAIvKQp,Shakira,6072594.0,90.0
,,,
,,,
,,,
,,,
,,,
20s0P9QLxGqKuCsGwFsp7w,Mario,592364.0,73.0
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,237512.0,69.0
1KCSPY1glIKqW2TotWuXOR,P!nk,3065694.0,91.0
4GMgdB3vwbBOc42hbXEi9p,N.O.R.E.,60591.0,65.0
,,,
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2070789.0,83.0
,,,
5rkVyNGXEgeUqKkB5ccK83,Ashanti,667959.0,75.0
0hEurMDQu99nJRq8pTxO14,John Mayer,2446441.0,86.0
1KCSPY1glIKqW2TotWuXOR,P!nk,3065694.0,91.0
,,,
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,404279.0,70.0
7FgMLbnZVrEnir95O0YujA,Five For Fighting,171615.0,66.0
7dGJo4pcD2V6oG8kP0tJRR,Eminem,11405488.0,95.0
3UVRliakQfa1pMWIsNuiZ8,Musiq Soulchild,366735.0,67.0
0UeVxCKyBypjQvDCT889zt,Mr. Cheeks,5391.0,42.0
4jWGfUCFeTu5e0wprRhHXR,Big Tymers,101215.0,55.0
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2725466.0,82.0
2JyWXPbkqI5ZJa3gwqVa0c,Craig David,281914.0,76.0
,,,
2wIVse2owClT7go1WT98tk,Missy Elliott,586324.0,77.0
,,,
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,190020.0,65.0
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,4053555.0,85.0
0urTpYCsixqZwgNTkPJOJ4,Aaliyah,721248.0,65.0
0cQbJU1aAzvbEmTuljWLlF,No Doubt,663471.0,72.0
5NDMothbpdpq2xHqSjrrWn,Faith Evans,269615.0,73.0
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,39698.0,59.0
,,,
7dGJo4pcD2V6oG8kP0tJRR,Eminem,11405492.0,95.0
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,4067773.0,87.0
05oH07COxkXKIMt6mIPRee,Brandy,525057.0,68.0
0EmeFodog0BfCgMzAIvKQp,Shakira,6072601.0,90.0
,,,
7r8RF1tN2A4CiGEplkp1oP,Ginuwine,593874.0,73.0
,,,
,,,
,,,
,,,
1P8IfcNKwrkQP5xJWuhaOC,LL Cool J,357045.0,67.0
3Isy6kedDrgPYoTS1dazA9,Sean Paul,1352321.0,87.0
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,485776.0,74.0
,,,
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,1017612.0,81.0
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,564134.0,75.0
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,928650.0,75.0
2IkHcHKErbWa0TA14yHkbl,Dirty Vegas,19458.0,46.0
5rkVyNGXEgeUqKkB5ccK83,Ashanti,667959.0,75.0
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,1247122.0,77.0
,,,
0iYwcf0XreyCAswJOJMOII,Steve Holy,14576.0,47.0
0urTpYCsixqZwgNTkPJOJ4,Aaliyah,721248.0,65.0
4mxWe1mtYIYfP040G38yvS,Alan Jackson,617494.0,75.0
6FbDoZnMBTdhhhLuJBOOqP,Jewel,166353.0,61.0
,,,
05oH07COxkXKIMt6mIPRee,Brandy,525057.0,68.0
51d3rUlLuMh7EW09aMe7yj,B2K,138498.0,60.0
4S9EykWXhStSc15wEx8QFK,Céline Dion,922728.0,78.0
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,762890.0,76.0
5vngPClqofybhPERIqQMYd,George Strait,593481.0,76.0
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,670362.0,72.0
6ogn9necmbUdCppmNnGOdi,Alanis Morissette,709946.0,72.0
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2007658.0,79.0
25IG9fa7cbdmCIy3OnuH57,Dixie Chicks,398531.0,69.0
4mxWe1mtYIYfP040G38yvS,Alan Jackson,617494.0,75.0
31TPClRtHm23RisEBtV3X7,Justin Timberlake,4826668.0,86.0
6cStgiv1qH5z6GYrFsjuGj,Toya,1827.0,57.0
3q7HBObVc0L8jNeTe5Gofh,50 Cent,2560934.0,85.0
2mxe0TnaNL039ysAj51xPQ,R. Kelly,1204404.0,81.0
3Isy6kedDrgPYoTS1dazA9,Sean Paul,1352321.0,87.0
,,,
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,1082149.0,76.0
3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,648189.0,73.0
3s2wTjWxK8NOX09dmsvVOh,Chingy,176681.0,64.0
0urTpYCsixqZwgNTkPJOJ4,Aaliyah,721249.0,65.0
,,,
,,,
,,,
,,,
,,,
,,,
,,,
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,1985442.0,82.0
,,,
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2007658.0,79.0
,,,
,,,
3q7HBObVc0L8jNeTe5Gofh,50 Cent,2560935.0,85.0
,,,
,,,
,,,
,,,
1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,1856872.0,80.0
,,,
7dGJo4pcD2V6oG8kP0tJRR,Eminem,11405495.0,95.0
5rkVyNGXEgeUqKkB5ccK83,Ashanti,667959.0,75.0
31TPClRtHm23RisEBtV3X7,Justin Timberlake,4826668.0,86.0
08p7B5OtcUuVblvkQIlBhJ,Tyrese,554977.0,62.0
31TPClRtHm23RisEBtV3X7,Justin Timberlake,4826668.0,86.0
3kc5AFnL1TQQdNaMdSW2UO,Wayne Wonder,36030.0,57.0
,,,
25IG9fa7cbdmCIy3OnuH57,Dixie Chicks,398531.0,69.0
2wIVse2owClT7go1WT98tk,Missy Elliott,586324.0,77.0
,,,
,,,
6nzxy2wXs6tLgzEtqOkEi2,Monica,499076.0,69.0
,,,
1IO0GVa1xjkFMXsg66FiE9,Lumidee,18182.0,53.0
,,,
,,,
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2070791.0,83.0
3FUY2gzHeIiaesXtOAdB7A,Train,1764389.0,79.0
,,,
13aBWT8LN4oNWWGFOu96MA,Clay Aiken,13986.0,44.0
0hEurMDQu99nJRq8pTxO14,John Mayer,2446442.0,86.0
1UdQqCUR7RwB9YYJONwbdM,Trapt,297501.0,68.0
7r8RF1tN2A4CiGEplkp1oP,Ginuwine,593874.0,73.0
,,,
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,1989551.0,81.0
,,,
3nFkdlSjzX9mRTtwJOzDYB,JAY Z,3294914.0,86.0
,,,
5rScKX1Sh1U67meeUyTGwk,Michelle Branch,148135.0,64.0
5e4Dhzv426EvQe3aDb64jL,Shania Twain,604046.0,75.0
20qISvAhX20dpIbOOzGK3q,Nas,987068.0,78.0
,,,
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,39698.0,59.0
2mxe0TnaNL039ysAj51xPQ,R. Kelly,1204404.0,81.0
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,1082151.0,76.0
3q7HBObVc0L8jNeTe5Gofh,50 Cent,2560935.0,85.0
,,,
,,,
3Isy6kedDrgPYoTS1dazA9,Sean Paul,1352321.0,87.0
,,,
3qbnxnvUqR14MJ9g8QwZJK,Lonestar,221817.0,62.0
5DqmNLPM1kAbSBQk2FMm6b,Amanda Perez,98858.0,49.0
3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,398414.0,68.0
3sMYEBy0CZFxedcnm9i9hf,Frankie J,121815.0,68.0
,,,
6FbDoZnMBTdhhhLuJBOOqP,Jewel,166353.0,61.0
,,,
,,,
,,,
,,,
,,,
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,1985442.0,82.0
1ZwdS5xdxEREPySFridCfh,2Pac,3141005.0,84.0
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,8907670.0,93.0
4sbB4Yy6Qig51pKCIKSLw3,Jaheim,351927.0,63.0
5rkVyNGXEgeUqKkB5ccK83,Ashanti,667959.0,75.0
0dlwjJe4kg9TgOMN184bJF,Mark Wills,64533.0,56.0
2sBv30RzdeMVPoBXbzjIo5,Young Gunz,35740.0,40.0
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,401360.0,70.0
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,877572.0,77.0
0H0yrKDty3I7pPrNUSH3wW,Ruben Studdard,30222.0,46.0
7dGJo4pcD2V6oG8kP0tJRR,Eminem,11405500.0,95.0
4zIBkSJcqRp4ADuFI94WvO,Darryl Worley,47862.0,55.0
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,1247123.0,77.0
0urTpYCsixqZwgNTkPJOJ4,Aaliyah,721249.0,65.0
0Uo6kyjrbQoZBlcXsMb8Vm,Field Mob,45873.0,48.0
2mxe0TnaNL039ysAj51xPQ,R. Kelly,1204404.0,81.0
,,,
2ziB7fzrXBoh1HUPS6sVFn,Audioslave,954865.0,76.0
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,1259850.0,78.0
7dGJo4pcD2V6oG8kP0tJRR,Eminem,11405503.0,95.0
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,1443320.0,80.0
0un6YenPxWZ2VW4aFGMupM,Floetry,168653.0,54.0
,,,
23zg3TcAtWQy7J6upgbUnj,Usher,4422498.0,85.0
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2725468.0,82.0
04gDigrS5kc9YWfZHwBETP,Maroon 5,8961938.0,95.0
,,,
2MqhkhX4npxDZ62ObR5ELO,Hoobastank,466776.0,71.0
,,,
1G9G7WwrXka3Z1r7aIDjI7,OutKast,803790.0,79.0
,,,
2BvzbqWWwLN11XGBYgDZzx,Terror Squad,49663.0,57.0
7McaqDb3j9qc2ZsHzaJHrJ,S.B. the Grindaholik & Jkwon,38.0,19.0
23zg3TcAtWQy7J6upgbUnj,Usher,4422498.0,85.0
,,,
4Js9eYwAf9rypNtV8pNSw9,Petey Pablo,87721.0,63.0
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,1082151.0,76.0
,,,
6deZN1bslXzeGvOLaLMOIF,Nickelback,2244130.0,81.0
6vWDO969PvNqNYHIOW5v0m,Beyoncé,9296473.0,92.0
5nGIFgo0shDenQYSE0Sn7c,Evanescence,1461816.0,77.0
,,,
3nFkdlSjzX9mRTtwJOzDYB,JAY Z,3294914.0,86.0
6eBYLQONaYZhZNAVK061t6,Nina Sky,25049.0,62.0
4eAOcbAXIF4BmbN6E1QIlw,Christina Milian,262081.0,58.0
,,,
,,,
6vWDO969PvNqNYHIOW5v0m,Beyoncé,9296473.0,92.0
1GaBsp1ICIp1e6udgE7fba,Kevin Lyttle,33033.0,62.0
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,237512.0,69.0
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2725468.0,82.0
,,,
6vbY3hOaCAhC7VjucswgdS,Twista,262864.0,71.0
,,,
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,6009070.0,92.0
,,,
04gDigrS5kc9YWfZHwBETP,Maroon 5,8961938.0,95.0
2mpeljBig2IXLXRAFO9AAs,Dido,420900.0,73.0
4aSEmLLxLX9wR5aLMllOKj,Los Lonely Boys,29945.0,51.0
0cQbJU1aAzvbEmTuljWLlF,No Doubt,663471.0,72.0
4hqDqHtBlgxXpLXVYf7c8L,Ashlee Simpson,166568.0,56.0
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,564007.0,74.0
0IF46mUS8NXjgHabxk2MCM,Kelis,161864.0,69.0
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,1017614.0,81.0
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5738149.0,93.0
,,,
,,,
,,,
,,,
26dSoYclwsYLMAKD3tpOr4,Britney Spears,2864599.0,83.0
,,,
2tFN9ubMXEhdAQvdQxcsma,Jessica Simpson,213401.0,58.0
6S58b0fr8TkWrEHOH4tRVu,Switchfoot,336742.0,67.0
,,,
0H0yrKDty3I7pPrNUSH3wW,Ruben Studdard,30222.0,46.0
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2007658.0,79.0
3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks,245259.0,68.0
1G9G7WwrXka3Z1r7aIDjI7,OutKast,803790.0,79.0
7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,435439.0,68.0
1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,1354011.0,78.0
5Qi4Bb7a8C0a00NZcA77L0,D12,349438.0,70.0
,,,
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,5738149.0,93.0
5pnbUBPifNnlusY8kTBivi,Jadakiss,232310.0,71.0
1y20PpXw0yeuJ1avCD0Ob9,Eamon,35729.0,58.0
,,,
4Q5sPmM8j4SpMqL4UA1DtS,Lil' Flip,105060.0,58.0
0niJkG4tKkne3zwr7I8n9n,Finger Eleven,173559.0,60.0
1P8IfcNKwrkQP5xJWuhaOC,LL Cool J,357045.0,67.0
,,,
,,,
,,,
,,,
6nzxy2wXs6tLgzEtqOkEi2,Monica,499076.0,69.0
3C4t1usFGoKHCSRdujm2GN,Ryan Cabrera,20004.0,56.0
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2070796.0,83.0
,,,
5ypxebeHEIXjMtJb17uJlI,Jet,206406.0,68.0
7FgMLbnZVrEnir95O0YujA,Five For Fighting,171615.0,66.0
2mxe0TnaNL039ysAj51xPQ,R. Kelly,1204404.0,81.0
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,6009074.0,92.0
,,,
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,1443320.0,80.0
4mxWe1mtYIYfP040G38yvS,Alan Jackson,617495.0,75.0
26dSoYclwsYLMAKD3tpOr4,Britney Spears,2864599.0,83.0
,,,
4L3GTE04bW5N7azA9QPhjA,Beenie Man,138819.0,63.0
,,,
,,,
1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,1856875.0,80.0
,,,
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,670362.0,72.0
3nFkdlSjzX9mRTtwJOzDYB,JAY Z,3294914.0,86.0
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2007661.0,79.0
0u2FHSq3ln94y5Q57xazwf,Keith Urban,1434199.0,78.0
2mxe0TnaNL039ysAj51xPQ,R. Kelly,1204404.0,81.0
1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,1856875.0,80.0
,,,
0IdYRFTswLdsGwSnzOaGNF,Gretchen Wilson,159371.0,56.0
7dGJo4pcD2V6oG8kP0tJRR,Eminem,11405507.0,95.0
7mPcfx7PhnBh6n4HMCd61A,John Michael Montgomery,175333.0,62.0
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,1247123.0,77.0
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1971835.0,82.0
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,1219877.0,79.0
20s0P9QLxGqKuCsGwFsp7w,Mario,592364.0,73.0
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2070797.0,83.0
,,,
,,,
7oPftvlwr6VrsViSDV7fJY,Green Day,4491420.0,85.0
,,,
,,,
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2070797.0,83.0
3q7HBObVc0L8jNeTe5Gofh,50 Cent,2560939.0,85.0
5PokPZn11xzZXyXSfnvIM3,Lifehouse,566901.0,72.0
1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,1856875.0,80.0
,,,
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1971835.0,82.0
0C0XlULifJtAgn6ZNCW2eu,The Killers,2523328.0,85.0
3q7HBObVc0L8jNeTe5Gofh,50 Cent,2560939.0,85.0
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,14920945.0,96.0
,,,
3jOstUTkEu2JkjvRdBA5Gu,Weezer,1021707.0,79.0
,,,
3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,165221.0,67.0
,,,
,,,
,,,
,,,
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2070797.0,83.0
41qil2VaGbD194gaEcmmyx,Will Smith,290580.0,70.0
,,,
,,,
,,,
1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,1856875.0,80.0
,,,
23zg3TcAtWQy7J6upgbUnj,Usher,4422501.0,85.0
,,,
4RddZ3iHvSpGV4dvATac9X,Papa Roach,1376347.0,80.0
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2361206.0,84.0
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,1082152.0,76.0
7oPftvlwr6VrsViSDV7fJY,Green Day,4491420.0,85.0
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,3401115.0,87.0
6XwcepfAsPhrvwziGxhwju,Pretty Ricky,335549.0,64.0
,,,
6deZN1bslXzeGvOLaLMOIF,Nickelback,2244130.0,81.0
0z4gvV4rjIZ9wHck67ucSV,Akon,1185433.0,84.0
0ekbDNE2eOq8QiaXM34wer,Howie Day,107538.0,65.0
7oPftvlwr6VrsViSDV7fJY,Green Day,4491420.0,85.0
4HgF4KnohByNElYid7iCNb,Bobby V.,202977.0,64.0
,,,
10aVNpUB6sPjYjunSIIeq5,Trillville (Featuring Cutty),27.0,9.0
,,,
7jFaoqWPhYLrKzjzlpXmUO,David Banner,151482.0,59.0
,,,
,,,
,,,
,,,
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,2725472.0,82.0
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,8907680.0,93.0
5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,585212.0,73.0
7dGJo4pcD2V6oG8kP0tJRR,Eminem,11405513.0,95.0
,,,
04gDigrS5kc9YWfZHwBETP,Maroon 5,8961940.0,95.0
,,,
44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,226738.0,68.0
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,1072613.0,80.0
4OBJLual30L7gRl5UkeRcT,T.I.,1794376.0,83.0
1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,1354011.0,78.0
08rMCq2ek1YjdDBsCPVH2s,Amerie,179070.0,60.0
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,3271343.0,85.0
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1971839.0,82.0
5tTsrGPwQRWUsHR2Xf7Ke9,Natalie Cole,111627.0,66.0
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,1617636.0,76.0
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2070797.0,83.0
7xAcVHPiirnUqfdqo0USb1,Fantasia,419927.0,63.0
6XwcepfAsPhrvwziGxhwju,Pretty Ricky,335549.0,64.0
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,364831.0,69.0
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,1219877.0,79.0
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,1017614.0,81.0
,,,
4OBJLual30L7gRl5UkeRcT,T.I.,1794376.0,83.0
7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,317736.0,72.0
1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,1856875.0,80.0
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,2981694.0,82.0
0hEurMDQu99nJRq8pTxO14,John Mayer,2446442.0,86.0
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,670363.0,72.0
,,,
1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,1354011.0,78.0
5y2Xq6xcjJb2jVM54GHK3t,John Legend,2553483.0,86.0
3Isy6kedDrgPYoTS1dazA9,Sean Paul,1352324.0,87.0
01lz5VBfkMFDteSA9pKJuP,The Click Five,55273.0,54.0
3C4t1usFGoKHCSRdujm2GN,Ryan Cabrera,20004.0,56.0
0f5nVCcR06GX8Qikz0COtT,Omarion,671484.0,73.0
6GsPmNut1ND0llA2WPLdyQ,Mike Jones,2791.0,60.0
,,,
,,,
6oyKBTnBAdVaa5I6Gqiovo,"Choo Choo,TPain & Yung E",1042.0,7.0
5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,585212.0,73.0
,,,
25NQNriVT2YbSW80ILRWJa,Faith Hill,347764.0,71.0
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,1017614.0,81.0
,,,
7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,87799.0,66.0
3Isy6kedDrgPYoTS1dazA9,Sean Paul,1352324.0,87.0
,,,
7KMqksf0UMdyA0UCf4R3ux,James Blunt,1090391.0,83.0
,,,
7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,317736.0,72.0
5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,191311.0,70.0
,,,
,,,
,,,
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,928653.0,75.0
,,,
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,1370726.0,78.0
27FGXRNruFoOdf1vP8dqcH,Cassie,313830.0,68.0
,,,
,,,
21E3waRsmPlU7jZsS13rcj,Ne-Yo,2388155.0,83.0
,,,
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,14920954.0,96.0
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,3047806.0,86.0
,,,
3r17AfJCCUqC9Lf0OAc73G,Fergie,1308663.0,78.0
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,5120674.0,89.0
,,,
0VKTLKamj4IH8OfQbUL0kq,Dem Franchize Boyz,69987.0,52.0
0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,963947.0,77.0
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,1370726.0,78.0
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,14920955.0,96.0
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,889904.0,75.0
6BMhCQJYHxxKAeqYS1p5rY,Hinder,403625.0,67.0
0N0d3kjwdY2h7UVuTdJGfp,Cascada,241825.0,69.0
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,1985448.0,82.0
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,3401115.0,87.0
,,,
,,,
,,,
,,,
6deZN1bslXzeGvOLaLMOIF,Nickelback,2244130.0,81.0
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2070802.0,83.0
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,1063080.0,75.0
,,,
1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,1856875.0,80.0
,,,
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,5142891.0,96.0
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2070802.0,83.0
4AllEJE7mVkhhyUV6DjqPz,D4L,52820.0,52.0
4OBJLual30L7gRl5UkeRcT,T.I.,1794376.0,83.0
,,,
6deZN1bslXzeGvOLaLMOIF,Nickelback,2244130.0,81.0
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1971841.0,82.0
21E3waRsmPlU7jZsS13rcj,Ne-Yo,2388155.0,83.0
,,,
6deZN1bslXzeGvOLaLMOIF,Nickelback,2244130.0,81.0
6ewMqjrF31lC8ywRsvm073,Nick Lachey,38943.0,51.0
,,,
,,,
5zzrJD2jXrE9dZ1AklRFcL,KT Tunstall,136346.0,63.0
6Uh8uJyN9g7oFjDK16nJgb,Juelz Santana,141879.0,70.0
,,,
,,,
,,,
,,,
,,,
,,,
4USNIVeRwXIAdbVSTqelbh,Jibbs,21191.0,51.0
,,,
6gbGGM0E8Q1hE511psqxL0,Ray J,276692.0,66.0
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,3401115.0,87.0
,,,
23LbwefIODbyGdRbAz3urj,Yung Joc,145924.0,70.0
,,,
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,564007.0,74.0
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,621755.0,79.0
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,3252593.0,94.0
,,,
0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,963947.0,77.0
5nGIFgo0shDenQYSE0Sn7c,Evanescence,1461817.0,77.0
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,1617638.0,76.0
,,,
,,,
3Isy6kedDrgPYoTS1dazA9,Sean Paul,1352324.0,87.0
1TJbmc7jTpw78GKCiMpvDh,Blue October,148898.0,62.0
5PokPZn11xzZXyXSfnvIM3,Lifehouse,566901.0,72.0
,,,
,,,
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,5142893.0,96.0
0hEurMDQu99nJRq8pTxO14,John Mayer,2446442.0,86.0
,,,
1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,1856875.0,80.0
7dGJo4pcD2V6oG8kP0tJRR,Eminem,11405524.0,95.0
6tbjWDEIzxoDsBA1FuhfPW,Madonna,1706572.0,79.0
,,,
1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,738921.0,72.0
21E3waRsmPlU7jZsS13rcj,Ne-Yo,2388155.0,83.0
4OBJLual30L7gRl5UkeRcT,T.I.,1794380.0,83.0
1KCSPY1glIKqW2TotWuXOR,P!nk,3065702.0,91.0
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2361209.0,84.0
6oyKBTnBAdVaa5I6Gqiovo,"Choo Choo,TPain & Yung E",1042.0,7.0
3E3tW69eMfAffLGgsmP3GG,Taylor Hicks,3144.0,32.0
1YIpZOfyHXMUgUaxxxgbaC,Teddy Geiger,20746.0,47.0
6vWDO969PvNqNYHIOW5v0m,Beyoncé,9296496.0,92.0
,,,
,,,
3r17AfJCCUqC9Lf0OAc73G,Fergie,1308663.0,78.0
,,,
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,1617638.0,76.0
1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,353331.0,71.0
,,,
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,762891.0,76.0
,,,
0z4gvV4rjIZ9wHck67ucSV,Akon,1185433.0,84.0
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,2007661.0,79.0
04gDigrS5kc9YWfZHwBETP,Maroon 5,8961940.0,95.0
3v3clM1KQgVfpPjKJFPAmx,Shop Boyz,18045.0,51.0
,,,
76RrKpsvOmSKG8CIjROdSG,MiMS,34528.0,53.0
