"""the boy is mine""",1998.0,,,,,,,,,,,,,,
"""youre still the one""",1998.0,0.45,0.551,212560.0,0.527,"""7wCH9DbgRs7ujHeqNy6oAS""",0.0,3.0,0.0867,-7.119,1.0,0.0302,133.758,4.0,0.662
"""truly madly deeply""",1998.0,0.403,0.555,277267.0,0.698,"""013AWvizllIUEC2FOBzOnh""",0.0,0.0,0.0851,-8.874,1.0,0.0287,168.12,4.0,0.809
"""how do i live""",1998.0,0.128,0.577,266973.0,0.462,"""7BD50ATrF3Vab5FQy7vtK8""",0.0,2.0,0.0822,-7.989,1.0,0.0279,128.303,4.0,0.245
"""together again""",1998.0,0.0788,0.873,301200.0,0.591,"""1GrikfH0jDejDvrxo84n4P""",0.0071,7.0,0.104,-8.942,1.0,0.102,123.091,4.0,0.49
"""all my life""",1998.0,0.00037,0.5,345785.0,0.953,"""3oWWFNie71EOTRgXz24f9N""",0.309,0.0,0.0501,-11.36,1.0,0.106,176.976,4.0,0.368
"""candle in the wind 1997""",1998.0,0.979,0.447,250107.0,0.306,"""3DUcaEvPO72PijivCjtZcU""",0.0149,4.0,0.182,-8.047,1.0,0.0337,125.873,4.0,0.364
"""nice  slow""",1998.0,0.153,0.819,227907.0,0.299,"""5L0KDoZklMgs9GPoonneEl""",0.0,5.0,0.3,-11.964,0.0,0.122,121.913,4.0,0.508
"""i dont want to wait""",1998.0,0.298,0.41,320027.0,0.468,"""5MDQNJ7SZTytJwCbWKqJDL""",1.19e-05,11.0,0.0426,-8.177,1.0,0.0553,177.508,4.0,0.449
"""hows it going to be""",1998.0,0.00327,0.562,253413.0,0.593,"""3Uvx1TO0Kg5HgGPk58lHXv""",0.00139,5.0,0.0967,-9.362,1.0,0.0263,80.289,4.0,0.574
"""no no no""",1998.0,0.3,0.67,207467.0,0.582,"""5kHgrRO3hMDPehtH9VhYQc""",0.0,1.0,0.0845,-3.574,1.0,0.224,181.841,4.0,0.708
"""my heart will go on""",1998.0,0.732,0.428,280000.0,0.276,"""3oEHQmhvFLiE7ZYES0ulzv""",5.33e-06,4.0,0.117,-11.729,1.0,0.0312,99.195,1.0,0.0382
"""gettin jiggy wit it""",1998.0,0.0175,0.881,227933.0,0.874,"""0weAUscowxeqDtpCgtbpgp""",1.19e-06,6.0,0.154,-4.505,1.0,0.139,107.891,4.0,0.859
"""you make me wanna""",1998.0,0.0359,0.761,219120.0,0.639,"""47TqCCnEliDp8NRDyIQoQq""",0.0,5.0,0.0945,-7.577,0.0,0.0539,164.088,4.0,0.933
"""my way""",1998.0,0.0105,0.815,214853.0,0.521,"""5PIveStlGgjVL54GpVcqxr""",0.0,5.0,0.0509,-8.178,0.0,0.136,90.079,4.0,0.884
"""my all""",1998.0,0.732,0.4,230933.0,0.317,"""3RSpK5Y0y5tl25qvssrwJ6""",5.03e-05,7.0,0.086,-10.249,0.0,0.0317,107.845,4.0,0.108
"""the first night""",1998.0,0.139,0.671,235573.0,0.766,"""5rWzxloNXvbRPhlC1O2b6T""",0.0,1.0,0.26,-9.218,0.0,0.0634,152.088,4.0,0.905
"""been around the world""",1998.0,,,,,,,,,,,,,,
"""adia""",1998.0,0.722,0.526,244667.0,0.37,"""0rl84FuazRHYmK72krdmA1""",0.0,3.0,0.157,-10.535,1.0,0.025,76.002,4.0,0.255
"""crush""",1998.0,0.0296,0.735,200293.0,0.693,"""6wAV49hRfOiCTHztORMy8Y""",0.0,1.0,0.0836,-5.644,0.0,0.0294,115.04,4.0,0.62
"""everybody backstreets back""",1998.0,0.00602,0.792,287293.0,0.811,"""5WTxbyWTpoqhdxEN2szOnl""",0.000155,10.0,0.224,-5.198,0.0,0.0367,108.054,4.0,0.515
"""i dont want to miss a thing""",1998.0,0.165,0.383,298760.0,0.662,"""225xvV8r1yKMHErSWivnow""",0.0,2.0,0.248,-5.162,1.0,0.0333,121.154,4.0,0.14
"""body bumpin yippieyiyo""",1998.0,,,,,,,,,,,,,,
"""this kiss""",1998.0,0.175,0.398,194307.0,0.804,"""5EYWGM3Ns3iYew8ws0FatB""",0.0,11.0,0.181,-5.559,1.0,0.0451,186.752,4.0,0.705
"""i dont ever want to see you again""",1998.0,0.38,0.607,345133.0,0.497,"""4oJEy4qDPwDk5ac26yEMeL""",0.0,11.0,0.0681,-7.017,1.0,0.0374,125.951,3.0,0.407
"""lets ride""",1998.0,,,,,,,,,,,,,,
"""sex and candy""",1998.0,0.238,0.67,173493.0,0.558,"""5mkGfmJGFZpwK9nA5amOhv""",0.0,2.0,0.106,-9.159,1.0,0.0251,80.511,4.0,0.623
"""show me love""",1998.0,0.0746,0.546,229227.0,0.643,"""6SluaPiV04KOaRTOIScoff""",0.0,6.0,0.213,-4.069,0.0,0.0437,181.838,4.0,0.711
"""a song for mama""",1998.0,0.494,0.539,303373.0,0.442,"""6FuJokk9FHx0E00SZ8ib8X""",0.0,7.0,0.143,-9.046,1.0,0.0376,149.971,4.0,0.163
"""what you want""",1998.0,,,,,,,,,,,,,,
"""frozen""",1998.0,0.662,0.602,367333.0,0.616,"""2II03llydk4YnkBBvoYB3B""",0.0153,1.0,0.149,-10.917,1.0,0.0353,108.017,4.0,0.313
"""gone till november""",1998.0,0.0956,0.674,207627.0,0.536,"""6Gd123r71KDdpH8JRdYvrh""",4.53e-05,4.0,0.133,-7.957,1.0,0.0855,85.933,4.0,0.449
"""my body""",1998.0,0.244,0.721,247133.0,0.431,"""6PyLw3l6ndolBrTPQp3Ibm""",0.0,1.0,0.0886,-6.633,1.0,0.045,119.76,4.0,0.318
"""tubthumping""",1998.0,0.117,0.606,278960.0,0.864,"""5YScXJKtefsgdskIy60N7A""",0.0,11.0,0.366,-7.504,0.0,0.0919,103.834,4.0,0.577
"""deja vu uptown baby""",1998.0,0.0816,0.861,284800.0,0.622,"""0MFMIewN7O6wo1YTvmq50W""",0.0,1.0,0.123,-7.493,1.0,0.379,96.911,4.0,0.664
"""i want you back""",1998.0,0.0503,0.758,202107.0,0.93,"""5YTMRAT4yKgFrepF8Hi3mY""",0.000226,8.0,0.325,-3.22,0.0,0.0425,112.042,4.0,0.852
"""when the lights go out""",1998.0,0.0636,0.854,249600.0,0.827,"""37giHQffMdB94OqVy4ZBd8""",0.0,5.0,0.123,-6.424,1.0,0.0335,104.001,4.0,0.962
"""they dont know""",1998.0,0.614,0.697,273973.0,0.402,"""6YdEfXtj0YI5IbiJqVyT1c""",3.35e-06,3.0,0.0757,-10.358,0.0,0.0476,125.822,4.0,0.561
"""make em say uhh""",1998.0,,,,,,,,,,,,,,
"""make it hot""",1998.0,,,,,,,,,,,,,,
"""never ever""",1998.0,0.559,0.738,387573.0,0.541,"""3DuZIZtDum4rem89FVey9P""",0.0,1.0,0.0492,-5.485,1.0,0.0311,134.187,4.0,0.307
"""i get lonely""",1998.0,,,,,,,,,,,,,,
"""feel so good""",1998.0,,,,,,,,,,,,,,
"""say it""",1998.0,0.675,0.381,269467.0,0.415,"""5919i3Sp9U2IE5m7hhlgSw""",0.0,0.0,0.0795,-10.298,1.0,0.0691,61.908,3.0,0.256
"""kiss the rain""",1998.0,0.00119,0.452,270160.0,0.684,"""4wtHbIS26FOtpjMkaQQ8Zk""",5.75e-05,9.0,0.173,-6.981,1.0,0.0435,178.052,4.0,0.291
"""come with me""",1998.0,,,,,,,,,,,,,,
"""romeo and juliet""",1998.0,,,,,,,,,,,,,,
"""its all about me""",1998.0,,,,,,,,,,,,,,
"""i will come to you""",1998.0,0.0945,0.431,251293.0,0.735,"""6ZIuoDs3i1KjKurJf9miSs""",0.000111,1.0,0.117,-6.995,1.0,0.0508,139.984,4.0,0.365
"""one week""",1998.0,0.00854,0.702,169760.0,0.898,"""1C0pmryC2MdXfa7MZ9uIrU""",0.000154,9.0,0.0917,-6.003,1.0,0.0373,112.845,4.0,0.725
"""swing my way""",1998.0,,,,,,,,,,,,,,
"""the arms of the one who loves you""",1998.0,0.311,0.657,260427.0,0.456,"""6Zyk31Yyk7AUU1TTJn7plb""",0.0,0.0,0.0922,-8.917,1.0,0.0345,115.4,4.0,0.181
"""my love is the shhh""",1998.0,,,,,,,,,,,,,,
"""daydreamin""",1998.0,0.0886,0.882,300133.0,0.57,"""0ALJZXgutuN6F680E8lQPs""",6.54e-06,1.0,0.0932,-7.565,1.0,0.0832,96.785,4.0,0.829
"""were not making love no more""",1998.0,0.28,0.555,292507.0,0.509,"""0fW2lTbzO1dcd2uahQUtwV""",0.0,3.0,0.0966,-6.938,0.0,0.036,113.99,4.0,0.183
"""semicharmed life""",1998.0,,,,,,,,,,,,,,
"""i do""",1998.0,0.344,0.725,221093.0,0.717,"""014Y7CPce02N9bir2M1ePw""",0.000103,10.0,0.198,-6.661,1.0,0.0319,110.165,4.0,0.736
"""lookin at me""",1998.0,,,,,,,,,,,,,,
"""looking through your eyes""",1998.0,0.618,0.487,245467.0,0.271,"""5es9FeUsKa8P8bB5iuN2co""",0.0,10.0,0.16,-11.566,1.0,0.0283,80.126,4.0,0.195
"""lately""",1998.0,0.569,0.677,259533.0,0.387,"""1DYDQQY0G8VsQFrcRttYLP""",0.0,9.0,0.189,-12.398,1.0,0.0377,121.037,4.0,0.381
"""quit playing games with my heart""",1998.0,0.0615,0.8,233533.0,0.875,"""1nRwyxNsqCLeA17qR8Nfxx""",2.79e-06,11.0,0.13,-4.952,0.0,0.0338,100.033,4.0,0.889
"""i still love you""",1998.0,0.506,0.578,254200.0,0.447,"""6zZJkvtu3N9GhbSQdVzsKT""",0.0,9.0,0.308,-10.49,0.0,0.0682,170.775,4.0,0.79
"""time after time""",1998.0,0.2,0.762,249440.0,0.56,"""5I0Pt0YFaShP1OoXPyUnX8""",0.00635,0.0,0.101,-8.705,1.0,0.0323,131.734,4.0,0.433
"""are you jimmy ray""",1998.0,0.13,0.75,201200.0,0.914,"""6VWFrHAnLDyNUEJbJvpkZA""",2.33e-05,10.0,0.392,-5.707,0.0,0.0704,99.083,4.0,0.679
"""cruel summer""",1998.0,0.013,0.721,215360.0,0.842,"""4AxVXHgv0clBuS4dl4S7Gw""",0.00187,1.0,0.076,-1.97,0.0,0.0279,109.966,4.0,0.894
"""i got the hook up""",1998.0,,,,,,,,,,,,,,
"""victory""",1998.0,,,,,,,,,,,,,,
"""too much""",1998.0,0.484,0.333,271933.0,0.631,"""1RQnYh2xw2BPpnzQFbO5r5""",0.0,2.0,0.332,-4.992,1.0,0.0461,80.14,4.0,0.331
"""ghetto supastar that is what you are""",1998.0,,,,,,,,,,,,,,
"""how deep is your love""",1998.0,,,,,,,,,,,,,,
"""friend of mine""",1998.0,,,,,,,,,,,,,,
"""turn it up remixfire it up""",1998.0,,,,,,,,,,,,,,
"""ill be""",1998.0,0.386,0.371,266533.0,0.609,"""5K7AMlpc4796JRWXb26nCV""",0.0,11.0,0.104,-5.524,1.0,0.0295,136.526,3.0,0.425
"""ray of light""",1998.0,0.00118,0.561,320693.0,0.909,"""4Fpsa3pYc3gozrxHRRPvR6""",0.46,3.0,0.0713,-7.878,1.0,0.0312,127.172,4.0,0.711
"""all for you""",1998.0,0.0399,0.631,218707.0,0.756,"""2skmOCFU64Bg7Ytkgwliwe""",4.37e-05,8.0,0.0924,-6.378,1.0,0.0376,137.039,4.0,0.643
"""touch it""",1998.0,0.0472,0.868,285827.0,0.534,"""3upCmUgdchN3u0vkedbC5S""",0.0378,8.0,0.0805,-10.083,0.0,0.0809,115.457,4.0,0.748
"""money power  respect""",1998.0,,,,,,,,,,,,,,
"""bitter sweet symphony""",1998.0,0.0348,0.356,357267.0,0.915,"""57iDDD9N9tTWe75x6qhStw""",0.0,9.0,0.488,-5.93,1.0,0.0458,171.166,4.0,0.555
"""dangerous""",1998.0,0.0096,0.913,217640.0,0.6,"""2cZuNzaAGNFozlZTxSDU1g""",0.0,11.0,0.117,-8.446,0.0,0.202,103.268,4.0,0.768
"""spice up your life""",1998.0,0.0105,0.556,173667.0,0.993,"""5qGwqO0lkbBXw4xNfzT7SF""",0.0341,1.0,0.403,-5.067,1.0,0.0464,124.016,4.0,0.687
"""because of you""",1998.0,0.296,0.732,296347.0,0.658,"""7xoN94HgqWTerSUbG5Hf9O""",0.0,0.0,0.113,-6.147,1.0,0.0269,104.503,4.0,0.506
"""the mummers dance""",1998.0,0.425,0.548,367440.0,0.456,"""5OFXqc0YydDLSJTxEp0AjS""",0.116,0.0,0.0892,-11.53,0.0,0.0289,120.274,4.0,0.297
"""all cried out""",1998.0,,,,,,,,,,,,,,
"""still not a player""",1998.0,,,,,,,,,,,,,,
"""the one i gave my heart to""",1998.0,0.336,0.407,230840.0,0.533,"""1MuUDdyPF7DiM29VAsj4E5""",0.0,9.0,0.386,-3.557,0.0,0.0299,62.264,4.0,0.243
"""foolish games  you were meant for me""",1998.0,,,,,,,,,,,,,,
"""love you down""",1998.0,0.0434,0.765,262291.0,0.48,"""7tjbm60E0t7SerbiG61cce""",0.0147,8.0,0.0687,-7.896,1.0,0.0448,134.035,4.0,0.64
"""do for love""",1998.0,,,,,,,,,,,,,,
"""raise the roof""",1998.0,,,,,,,,,,,,,,
"""heaven""",1998.0,0.844,0.637,298133.0,0.406,"""0zLMsK6UeAP4KrbekFbHvC""",0.000176,6.0,0.0875,-12.1,1.0,0.0235,96.178,4.0,0.341
"""the party continues""",1998.0,,,,,,,,,,,,,,
"""sock it 2 me""",1998.0,,,,,,,,,,,,,,
"""butta love""",1998.0,0.0972,0.735,296400.0,0.441,"""6fRLVZ4jKzuqyDPlIdbq9q""",0.0,1.0,0.0967,-8.412,0.0,0.0407,108.015,4.0,0.591
"""a rose is still a rose""",1998.0,0.212,0.631,266667.0,0.793,"""3pi27Gt4NetgWmEMFOCjBQ""",0.0,8.0,0.0441,-7.551,0.0,0.251,175.814,4.0,0.831
"""4 seasons of loneliness""",1998.0,0.815,0.586,292400.0,0.491,"""027tq4cWr0kRxLTfdxvM1L""",1.23e-05,1.0,0.12,-10.338,1.0,0.04,98.407,4.0,0.233
"""father""",1998.0,0.0473,0.757,284630.0,0.525,"""7JXFCtDRnftvbZjukyIRRB""",0.0805,7.0,0.143,-10.882,0.0,0.277,98.808,4.0,0.566
"""thinkin bout it""",1998.0,0.0983,0.734,391040.0,0.659,"""4DDhR1Zd6WYbNiCd13Uu4i""",0.0,1.0,0.252,-5.191,1.0,0.0711,116.485,4.0,0.382
"""nobodys supposed to be here""",1998.0,0.202,0.662,262333.0,0.531,"""51QxenFmXlJXUN9mpvxlaL""",1.16e-05,8.0,0.595,-5.3,1.0,0.0361,119.957,4.0,0.397
"""westside""",1998.0,0.19,0.685,304733.0,0.62,"""6I3LsZncKrJG9mwv12FCEg""",0.0,4.0,0.158,-6.665,0.0,0.0406,82.52,4.0,0.376
"""believe""",1999.0,0.0082,0.652,239027.0,0.917,"""2goLsvvODILDzeeiT4dAoR""",0.0,6.0,0.0509,-6.72,1.0,0.0548,132.975,4.0,0.451
"""no scrubs""",1999.0,0.0251,0.743,214400.0,0.675,"""1KGi9sZVMeszgZOWivFpxs""",0.000717,8.0,0.0685,-4.267,0.0,0.0953,92.909,4.0,0.604
"""angel of mine""",1999.0,0.00373,0.592,250173.0,0.562,"""1AM1o0mKbgAK5oMpY8B3Z7""",3.23e-05,10.0,0.223,-6.869,0.0,0.0239,90.16,4.0,0.2
"""heartbreak hotel""",1999.0,,,,,,,,,,,,,,
"""baby one more time""",1999.0,0.202,0.759,211067.0,0.699,"""3MjUtNVVq3C8Fn0MP3zhXa""",0.000131,0.0,0.443,-5.745,0.0,0.0307,92.96,4.0,0.901
"""kiss me""",1999.0,0.023,0.526,208680.0,0.749,"""754kgU5rWscRTfvlsuEwFp""",1.76e-06,3.0,0.0692,-6.964,1.0,0.0283,99.982,4.0,0.416
"""genie in a bottle""",1999.0,0.185,0.633,217133.0,0.792,"""6onLnWywmbSnXDFPVY1mM6""",0.000185,1.0,0.152,-6.968,1.0,0.149,175.795,4.0,0.917
"""every morning""",1999.0,0.0838,0.829,220200.0,0.674,"""6Neq7tjnknt4URNI8txFL4""",0.00174,8.0,0.102,-4.493,1.0,0.0362,109.917,4.0,0.975
"""nobodys supposed to be here""",1999.0,0.202,0.662,262333.0,0.531,"""51QxenFmXlJXUN9mpvxlaL""",1.16e-05,8.0,0.595,-5.3,1.0,0.0361,119.957,4.0,0.397
"""livin la vida loca""",1999.0,0.00411,0.425,243160.0,0.954,"""0Ph6L4l8dYUuXFmb71Ajnd""",0.0,1.0,0.0555,-3.756,0.0,0.0476,178.043,4.0,0.939
"""where my girls at""",1999.0,0.0373,0.719,166693.0,0.736,"""4VSyH8AkIt3kaR5xIPFVVi""",0.0028,6.0,0.193,-7.517,1.0,0.052,92.179,4.0,0.766
"""if you had my love""",1999.0,0.0645,0.68,266000.0,0.625,"""3x4yV0hW5Ve3TKhFkXSqFn""",5.81e-05,11.0,0.109,-7.0,0.0,0.0353,94.02,4.0,0.824
"""slide""",1999.0,0.00753,0.371,213200.0,0.845,"""0eG5CqXwJpa5MBjYyg1lRm""",0.0,8.0,0.0556,-4.199,1.0,0.0399,112.198,4.0,0.468
"""have you ever""",1999.0,0.542,0.698,273440.0,0.533,"""6tBD4yjOf9P8rWwUlXdJFm""",0.0,2.0,0.333,-6.246,1.0,0.0437,134.001,4.0,0.261
"""i want it that way""",1999.0,0.216,0.689,213600.0,0.702,"""6e40mgJiCid5HRAGrbpGA6""",0.0,6.0,0.159,-5.642,0.0,0.0261,99.031,4.0,0.472
"""im your angel""",1999.0,,,,,,,,,,,,,,
"""all star""",1999.0,0.0319,0.731,200373.0,0.861,"""3cfOd4CMv2snFaKAnMdnvK""",0.0,11.0,0.0829,-5.881,1.0,0.0323,104.034,4.0,0.775
"""angel""",1999.0,0.949,0.532,270400.0,0.0744,"""3xZMPZQYETEn4hjor3TR1A""",1.22e-05,1.0,0.106,-16.092,1.0,0.0355,117.131,3.0,0.121
"""smooth""",1999.0,,,,,,,,,,,,,,
"""unpretty""",1999.0,0.00152,0.648,278067.0,0.622,"""0BUoLE4o9eVahDHvTqak67""",5.97e-05,7.0,0.109,-6.063,1.0,0.0428,88.684,4.0,0.511
"""bills bills bills""",1999.0,0.139,0.845,256027.0,0.576,"""1Oi2zpmL81Q0yScF1zxaC0""",0.0,11.0,0.0764,-5.15,0.0,0.153,127.641,4.0,0.455
"""save tonight""",1999.0,,,,,,,,,,,,,,
"""last kiss""",1999.0,0.363,0.622,195467.0,0.692,"""0QnONzv3TvHAWk294h6DaQ""",0.000158,7.0,0.193,-6.97,1.0,0.0276,112.053,4.0,0.758
"""fortunate""",1999.0,0.105,0.741,299200.0,0.37,"""0atAqF01mqwYOOfXVHu51F""",1.02e-06,10.0,0.251,-9.117,0.0,0.0463,126.136,4.0,0.324
"""all i have to give""",1999.0,0.0644,0.731,276573.0,0.574,"""3hlhefxgyp4MDnN6C2dQ5H""",0.0,1.0,0.0675,-7.114,1.0,0.029,95.995,4.0,0.396
"""bailamos""",1999.0,0.0606,0.64,214067.0,0.873,"""2bbeNsFmjZqdoDhjLsKNWe""",0.00159,7.0,0.151,-4.514,1.0,0.0409,99.898,4.0,0.548
"""whats it gonna be""",1999.0,,,,,,,,,,,,,,
"""what its like""",1999.0,0.0904,0.678,303133.0,0.556,"""0kEQwPz9SrMN8E5iL9cxQL""",0.0334,0.0,0.0866,-7.423,1.0,0.0281,85.158,4.0,0.405
"""fly away""",1999.0,0.018,0.586,221373.0,0.872,"""1OxcIUqVmVYxT6427tbhDW""",0.0,7.0,0.622,-5.066,1.0,0.0483,159.925,4.0,0.735
"""someday""",1999.0,0.0108,0.743,243333.0,0.67,"""6NcHJ23mLQKnVxQcOmT7JW""",0.0702,1.0,0.22,-4.547,0.0,0.0293,110.832,4.0,0.934
"""lately""",1999.0,0.569,0.677,259533.0,0.387,"""1DYDQQY0G8VsQFrcRttYLP""",0.0,9.0,0.189,-12.398,1.0,0.0377,121.037,4.0,0.381
"""that dont impress me much""",1999.0,0.153,0.745,238707.0,0.869,"""0KvLsZYwodakWxOQUYAR5I""",0.0,10.0,0.139,-4.828,0.0,0.0574,125.005,5.0,0.963
"""wild wild west""",1999.0,,,,,,,,,,,,,,
"""scar tissue""",1999.0,0.0779,0.595,215907.0,0.717,"""1G391cbiT3v3Cywg8T7DM1""",0.00274,0.0,0.108,-4.803,1.0,0.0295,88.969,4.0,0.552
"""heartbreaker""",1999.0,,,,,,,,,,,,,,
"""i still believe""",1999.0,0.217,0.604,234933.0,0.53,"""1bUrdVhrxVzTuROudSTYVO""",0.0,7.0,0.125,-7.597,1.0,0.0332,117.941,4.0,0.183
"""the hardest thing""",1999.0,0.173,0.721,274093.0,0.507,"""7EEdDKopE2INq8y1sOZuhU""",0.0,10.0,0.0696,-7.022,1.0,0.0295,87.986,4.0,0.536
"""summer girls""",1999.0,0.161,0.814,257333.0,0.808,"""7uYroF9RRrhRJBrigRvB6H""",0.0,7.0,0.0616,-5.034,1.0,0.155,99.816,4.0,0.734
"""can i get a""",1999.0,,,,,,,,,,,,,,
"""jumper""",1999.0,0.0129,0.599,272973.0,0.543,"""3354J49VpkbZJho7Ztdzpw""",0.00193,0.0,0.291,-9.226,1.0,0.0302,91.105,4.0,0.624
"""doo wop that thing""",1999.0,0.0393,0.535,320267.0,0.505,"""2Uu8IiLkLY0UXhCHka4Dlr""",0.0,2.0,0.0923,-8.926,0.0,0.245,99.935,4.0,0.491
"""mambo no 5""",1999.0,0.0972,0.611,220133.0,0.831,"""7jQBORjiir0pNSKGaHevq9""",0.0,5.0,0.308,-5.394,0.0,0.394,174.245,4.0,0.913
"""sweet lady""",1999.0,0.233,0.588,290600.0,0.522,"""1Dx8rIZaXzZPvUQRF2j9hB""",0.0,9.0,0.24,-6.254,0.0,0.0383,66.024,4.0,0.571
"""its not right but its okay""",1999.0,0.162,0.806,292400.0,0.802,"""7861kBrZ5aw7o4NfggcyYW""",0.000885,1.0,0.0698,-7.076,1.0,0.102,127.931,4.0,0.526
"""god must have spent a little more time on you""",1999.0,0.44,0.468,243493.0,0.535,"""72otaqywVqwyXaCjk75JKm""",0.0,10.0,0.101,-8.264,1.0,0.0436,168.001,4.0,0.298
"""lullaby""",1999.0,0.0211,0.626,329867.0,0.731,"""70L4pGAmYv0pTADrgsIxpI""",0.00231,7.0,0.249,-8.0,1.0,0.0455,79.971,4.0,0.546
"""anywhere""",1999.0,,,,,,,,,,,,,,
"""tell me its real""",1999.0,,,,,,,,,,,,,,
"""back 2 good""",1999.0,0.106,0.559,340173.0,0.504,"""64XSAtXpCJUmadm3fkpH4z""",0.0,7.0,0.13,-9.455,1.0,0.0246,89.051,4.0,0.46
"""808""",1999.0,0.00328,0.867,306693.0,0.42,"""1Pqv7l6vxjBxd5fx4bWchC""",3.18e-06,1.0,0.0887,-9.478,1.0,0.167,121.66,4.0,0.36
"""shes so high""",1999.0,0.2,0.537,224693.0,0.84,"""7mnGQesk1TzQLzQ9bYWZPR""",2.15e-06,9.0,0.0998,-4.626,1.0,0.0363,124.269,4.0,0.21
"""shes all i ever had""",1999.0,0.0172,0.393,295333.0,0.765,"""4Bza6algEDbY8yrm8qMeg7""",0.0,11.0,0.227,-5.924,1.0,0.0481,81.088,4.0,0.286
"""miami""",1999.0,0.0339,0.877,197560.0,0.534,"""6e8Ou0wiqAzIpWb2eSxll8""",1.73e-05,1.0,0.0441,-6.18,1.0,0.151,108.171,4.0,0.895
"""hands""",1999.0,0.501,0.634,236587.0,0.571,"""1Nchgvmv9DUrB8X1n442EH""",0.00107,5.0,0.0938,-7.757,0.0,0.0285,127.222,4.0,0.264
"""who dat""",1999.0,,,,,,,,,,,,,,
"""please remember me""",1999.0,0.177,0.465,296333.0,0.54,"""4C5pVpypNmXpSN42rIqmpK""",2.82e-06,1.0,0.106,-7.097,1.0,0.0277,75.88,4.0,0.222
"""from this moment on""",1999.0,0.382,0.428,291640.0,0.514,"""7n2vETKqnlDt4670aVs5n5""",0.0,7.0,0.186,-5.021,1.0,0.0271,135.819,4.0,0.141
"""love like this""",1999.0,0.00364,0.767,275707.0,0.551,"""7MQywXGHEev7JmwwIzMcao""",0.0,0.0,0.0451,-7.328,1.0,0.0616,100.904,4.0,0.792
"""you""",1999.0,0.299,0.722,318467.0,0.327,"""0hcW7qPqWWJc8189OaqQvX""",0.000661,0.0,0.0549,-9.612,0.0,0.026,112.249,4.0,0.27
"""trippin""",1999.0,,,,,,,,,,,,,,
"""if you""",1999.0,0.184,0.628,337467.0,0.477,"""5DwP705ZZWaTQ8olnVtD0b""",0.0,9.0,0.0726,-8.77,0.0,0.0325,99.216,4.0,0.331
"""exfactor""",1999.0,,,,,,,,,,,,,,
"""give it to you""",1999.0,0.0547,0.829,289760.0,0.669,"""6miou5rcSI3TqJWTKizJJI""",0.0,7.0,0.0589,-7.449,1.0,0.0608,134.86,4.0,0.585
"""black balloon""",1999.0,0.0674,0.328,250067.0,0.691,"""3kI8fSpOQmL5ax63lBOuH3""",3.36e-05,1.0,0.247,-6.154,1.0,0.0294,104.242,4.0,0.288
"""spend my life with you""",1999.0,,,,,,,,,,,,,,
"""these are the times""",1999.0,0.13,0.717,249507.0,0.483,"""0OMmiWMwsCNtpQ5aP6fdp9""",0.0,9.0,0.0866,-9.314,0.0,0.0284,109.961,4.0,0.354
"""i dont want to miss a thing""",1999.0,0.0329,0.493,246227.0,0.49,"""3FN7JMZaaQ9lSzIaan0YZ1""",0.0,10.0,0.245,-10.316,1.0,0.0345,122.087,4.0,0.164
"""i do cherish you""",1999.0,0.646,0.574,226733.0,0.441,"""0p5Bv16XNo5B7AdeKD0H0F""",0.0,8.0,0.144,-9.425,1.0,0.0372,81.023,4.0,0.284
"""because of you""",1999.0,0.296,0.732,296347.0,0.658,"""7xoN94HgqWTerSUbG5Hf9O""",0.0,0.0,0.113,-6.147,1.0,0.0269,104.503,4.0,0.506
"""one""",1999.0,0.00809,0.388,238240.0,0.689,"""42T2QQv3xgBlpQxaSP7lnK""",0.000946,2.0,0.348,-5.834,1.0,0.0337,126.362,4.0,0.199
"""chantes got a man""",1999.0,0.218,0.746,264400.0,0.629,"""2siv7IrEa2khUf70k7vp49""",0.0,1.0,0.05,-7.053,0.0,0.0668,111.566,4.0,0.462
"""happily ever after""",1999.0,0.191,0.746,276000.0,0.615,"""21fXrzSxu2y51Yqf57QycI""",0.0,4.0,0.0861,-7.124,0.0,0.0345,120.049,4.0,0.517
"""my love is your love""",1999.0,0.0557,0.77,261573.0,0.475,"""1ckU1EhAO0Nr73QYw24SWJ""",4.81e-06,7.0,0.0607,-9.512,1.0,0.159,82.511,4.0,0.489
"""all night long""",1999.0,,,,,,,,,,,,,,
"""back that azz up""",1999.0,,,,,,,,,,,,,,
"""almost doesnt count""",1999.0,0.494,0.682,218467.0,0.543,"""5ZCv9I8mgChcYkSrLuLSTc""",0.0,0.0,0.158,-7.063,0.0,0.0454,71.582,4.0,0.485
"""man i feel like a woman""",1999.0,0.637,0.678,233000.0,0.899,"""0IF0vGwaJQ8ZCh0QxhW6OV""",0.0,10.0,0.347,-2.937,1.0,0.048,124.944,4.0,0.757
"""steal my sunshine""",1999.0,0.394,0.413,265533.0,0.829,"""4agp6oHofabdUedr0B1krj""",0.0,4.0,0.108,-11.111,1.0,0.529,191.477,4.0,0.683
"""i need to know""",1999.0,0.486,0.813,227707.0,0.949,"""7ffwRz8lZyDOE4Vj58Lo72""",9.75e-06,3.0,0.112,-2.563,0.0,0.0336,115.061,4.0,0.795
"""so anxious""",1999.0,0.279,0.733,276067.0,0.395,"""2zbjlcLi1VQWqDNYdhyx1l""",2.37e-06,6.0,0.468,-11.959,0.0,0.0366,96.085,4.0,0.671
"""faded pictures""",1999.0,,,,,,,,,,,,,,
